# doc = kitten.2.txt;;;;;;;;;;;;;;;;;1
# speaker = Алина;;;;;;;;;;;;;;;;;2
# sent = 905;;;;;;;;;;;;;;;;;3
;я;Я;SPRO sg 1p - nom;;y;А если _я_ сниму своего кота;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;803
;сниму;СНЯТЬ;V pf fut sg indic - 1p;;Y;А если я _сниму_ своего кота на;у;м;и;н;с;;V;СНЯТЬ;V pf fut sg indic - 1p;Ь;804
;своего;СВОЙ;APRO - acc sg plen m anim;;y;если я сниму _своего_ кота на видео;о;г;е;о;в;с;APRO;СВОЙ;A - acc sg plen m anim;Й;805
;кота;КОТ;S m anim nom sg;;y;я сниму своего _кота_ на видео и;а;т;о;к;;;S;КОТ;S m anim gen sg;Т;806
;на;НА;PR;;y;сниму своего кота _на_ видео и выложу;а;н;;;;;PR;НА;PR;А;807
;видео;ВИДЕО;S n inan acc sg;;y;своего кота на _видео_ и выложу это;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О;808
;и;И;CONJ;;y;кота на видео _и_ выложу это ,;и;;;;;;CONJ;И;CONJ;И;809
;выложу;ВЫЛОЖИТЬ;V pf fut sg indic - 1p;;y;на видео и _выложу_ это , сколько;у;ж;о;л;ы;в;V;ВЫЛОЖИТЬ;V pf fut sg indic - 1p;Ь;810
;это;ЭТО;SPRO n - nom sg;;y;видео и выложу _это_ , сколько оно;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О;811
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;812
;сколько;СКОЛЬКО;ADVPRO -;;Y;выложу это , _сколько_ оно просмотров наберёт;о;к;ь;л;о;к;ADV;СКОЛЬКО;ADV -;О;813
;оно;ОНО;SPRO sg 3p n nom;;Y;это , сколько _оно_ просмотров наберёт ?;о;н;о;;;;SPRO;ОНО;SPRO sg 3p n nom;О;814
;просмотров;ПРОСМОТР;S m inan gen pl;;y;, сколько оно _просмотров_ наберёт ?;в;о;р;т;о;м;S;ПРОСМОТР;S m inan gen pl;Р;815
;наберёт;НАБРАТЬ;V pf fut sg indic - 3p;;y;сколько оно просмотров _наберёт_ ?;т;ё;р;е;б;а;V;НАБРАТЬ;V pf fut sg indic - 3p;Ь;816
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;817
;;;;;;;;;;;;;;;;;818
# sent = 1012;;;;;;;;;;;;;;;;;819
# speaker = Алина;;;;;;;;;;;;;;;;;820
# sent = 1013;;;;;;;;;;;;;;;;;821
;Маленький;МАЛЕНЬКИЙ;A - nom sg plen m -;;y;_Маленький_ опять кушает .;й;и;к;ь;н;е;A;МАЛЕНЬКИЙ;A - nom sg plen m -;Й;822
;опять;ОПЯТЬ;ADV -;;y;Маленький _опять_ кушает .;ь;т;я;п;о;;ADV;ОПЯТЬ;ADV -;Ь;823
;кушает;КУШАТЬ;V ipf praes pl indic - 3p;;y;Маленький опять _кушает_ .;т;е;а;ш;у;к;V;КУШАТЬ;V ipf praes sg indic - 3p;Ь;824
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;825
;;;;;;;;;;;;;;;;;826
# sent = 1014;;;;;;;;;;;;;;;;;827
# speaker = Мария;;;;;;;;;;;;;;;;;828
# sent = 1015;;;;;;;;;;;;;;;;;829
;Где;ГДЕ;ADV -;;y;_Где_ они кушают ?;е;д;г;;;;ADV;ГДЕ;ADV -;Е;830
;они;ОНИ;SPRO pl - - nom;;y;Где _они_ кушают ?;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;831
;кушают;КУШАТЬ;V ipf praet pl indic - -;;y;Где они _кушают_ ?;т;ю;а;ш;у;к;V;КУШАТЬ;V ipf praes pl indic - 3p;Ь;832
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;833
;;;;;;;;;;;;;;;;;834
# sent = 1016;;;;;;;;;;;;;;;;;835
# speaker = Алина;;;;;;;;;;;;;;;;;836
# sent = 1017;;;;;;;;;;;;;;;;;837
;Большой;БОЛЬШОЙ;A - nom sg plen m -;;y;_Большой_ смотрит в камеру;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen m -;Й;838
;смотрит;СМОТРЕТЬ;V ipf praes sg indic - 3p;;Y;Большой _смотрит_ в камеру .;т;и;р;т;о;м;V;СМОТРЕТЬ;V ipf praes sg indic - 3p;Ь;839
;в;В;PR;;y;Большой смотрит _в_ камеру .;в;;;;;;PR;В;PR;В;840
;камеру;КАМЕРА;S f inan acc sg;;Y;Большой смотрит в _камеру_ .;у;р;е;м;а;к;S;КАМЕРА;S f inan acc sg;А;841
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;842
;;;;;;;;;;;;;;;;;843
# sent = 1018;;;;;;;;;;;;;;;;;844
# speaker = Мария;;;;;;;;;;;;;;;;;845
# sent = 1019;;;;;;;;;;;;;;;;;846
;Где;ГДЕ;ADV -;;y;_Где_ они кушают ?;е;д;г;;;;ADV;ГДЕ;ADV -;Е;847
;они;ОНИ;SPRO pl - - nom;;y;Где _они_ кушают ?;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;848
;кушают;КУШАТЬ;V ipf praes sg indic - 3p;;y;Где они _кушают_ ?;т;ю;а;ш;у;к;V;КУШАТЬ;V ipf praes pl indic - 3p;Ь;849
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;850
;;;;;;;;;;;;;;;;;851
# sent = 1020;;;;;;;;;;;;;;;;;852
# speaker = Алина;;;;;;;;;;;;;;;;;853
# sent = 1021;;;;;;;;;;;;;;;;;854
;Маленький;МАЛЕНЬКИЙ;A - nom sg plen m -;;y;_Маленький_ кушает , не;й;и;к;ь;н;е;A;МАЛЕНЬКИЙ;A - nom sg plen m -;Й;855
;кушает;КУШАТЬ;V ipf - - inf - -;;y;Маленький _кушает_ , не знаю;т;е;а;ш;у;к;V;КУШАТЬ;V ipf praes sg indic - 3p;Ь;856
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;857
;не;НЕ;PART;;y;Маленький кушает , _не_ знаю где ,;е;н;;;;;PART;НЕ;PART;Е;858
;знаю;ЗНАТЬ;V ipf praes sg indic - 1p;;y;кушает , не _знаю_ где , в;ю;а;н;з;;;V;ЗНАТЬ;V ipf praes sg indic - 1p;Ь;859
;где;ГДЕ;ADV -;;y;, не знаю _где_ , в подвале;е;д;г;;;;ADV;ГДЕ;ADV -;Е;860
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;861
;в;В;PR;;y;знаю где , _в_ подвале , в;в;;;;;;PR;В;PR;В;862
;подвале;ПОДВАЛ;S m inan loc sg;;y;где , в _подвале_ , в миске;е;л;а;в;д;о;S;ПОДВАЛ;S m inan loc sg;Л;863
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;864
;в;В;PR;;y;в подвале , _в_ миске !;в;;;;;;PR;В;PR;В;865
;миске;МИСКА;S f inan acc sg;;y;подвале , в _миске_ !;е;к;с;и;м;;S;МИСКА;S f inan loc sg;А;866
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;867
;;;;;;;;;;;;;;;;;868
# sent = 1022;;;;;;;;;;;;;;;;;869
# speaker = Алина;;;;;;;;;;;;;;;;;870
# sent = 1023;;;;;;;;;;;;;;;;;871
"<span class=""note"">";;;;;;;;;;;;;;;;;872
<note>;смеётся;;;;;;;;;;;;;;;;873
</span>;;;;;;;;;;;;;;;;;874
;;;;;;;;;;;;;;;;;875
# sent = 1024;;;;;;;;;;;;;;;;;876
# speaker = Мария;;;;;;;;;;;;;;;;;877
# sent = 1025;;;;;;;;;;;;;;;;;878
"<span class=""note"">";;;;;;;;;;;;;;;;;879
<note>;смеётся;;;;;;;;;;;;;;;;880
</span>;;;;;;;;;;;;;;;;;881
;;;;;;;;;;;;;;;;;882
# sent = 1026;;;;;;;;;;;;;;;;;883
# speaker = Алина;;;;;;;;;;;;;;;;;884
# sent = 1027;;;;;;;;;;;;;;;;;885
;Всё;ВСЕ;ADV -;;Y;_Всё_ , короче ,;ё;с;в;;;;PART;ВСЕ;PART;Е;886
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;887
;короче;КОРОТКИЙ;PARENTH;;Y;Всё , _короче_ , видео закончилось;е;ч;о;р;о;к;A;КОРОТКИЙ;A comp - - plen - -;Й;888
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;889
;видео;ВИДЕО;S n inan acc sg;;y;, короче , _видео_ закончилось .;о;е;д;и;в;;S;ВИДЕО;S m inan nonflex -;О;890
;закончилось;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;;y;короче , видео _закончилось_ .;ь;с;о;л;и;ч;V;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;Я;891
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;892
;;;;;;;;;;;;;;;;;893
# sent = 1028;;;;;;;;;;;;;;;;;894
;Теперь;ТЕПЕРЬ;ADV -;;y;. _Теперь_ я буду скучать;ь;р;е;п;е;т;ADV;ТЕПЕРЬ;ADV -;Ь;895
;я;Я;SPRO sg 1p - nom;;y;Теперь _я_ буду скучать по;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;896
;буду;БЫТЬ;V ipf - - inf - -;вводное слово!!!;!!!;Теперь я _буду_ скучать по своему;у;д;у;б;;;V;БЫТЬ;V ipf praes sg indic - 1p;Ь;897
;скучать;СКУЧАТЬ;V ipf praes sg indic - 1p;;Y;Теперь я буду _скучать_ по своему коту;ь;т;а;ч;у;к;V;СКУЧАТЬ;V ipf - - inf - -;Ь;898
;по;ПО;PR;;y;я буду скучать _по_ своему коту .;о;п;;;;;PR;ПО;PR;О;899
;своему;СВОЙ;APRO - dat sg plen m -;;y;буду скучать по _своему_ коту .;у;м;е;о;в;с;APRO;СВОЙ;A - dat sg plen m -;Й;900
;коту;КОТ;S m anim nom sg;;y;скучать по своему _коту_ .;у;т;о;к;;;S;КОТ;S m anim dat sg;Т;901
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;902
;;;;;;;;;;;;;;;;;903
# sent = 1029;;;;;;;;;;;;;;;;;904
# speaker = Мария;;;;;;;;;;;;;;;;;905
# sent = 1030;;;;;;;;;;;;;;;;;906
;Так;ТАК;ADV -;;y;_Так_ , ты только;к;а;т;;;;ADV;ТАК;ADV -;К;907
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;908
;ты;ТЫ;SPRO sg 2p - nom;;y;Так , _ты_ только что посмотрела;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы;909
;только;ТОЛЬКО;PART;;y;Так , ты _только_ что посмотрела видео;о;к;ь;л;о;т;PART;ТОЛЬКО;PART;О;910
;что;ЧТО;CONJ;;y;, ты только _что_ посмотрела видео .;о;т;ч;;;;CONJ;ЧТО;CONJ;О;911
;посмотрела;ПОСМОТРЕТЬ;V pf praet sg indic f -;;Y;ты только что _посмотрела_ видео .;а;л;е;р;т;о;V;ПОСМОТРЕТЬ;V pf praet sg indic f -;Ь;912
;видео;ВИДЕО;S n inan acc sg;;y;только что посмотрела _видео_ .;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О;913
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;914
;;;;;;;;;;;;;;;;;915
# sent = 1031;;;;;;;;;;;;;;;;;916
# speaker = Алина;;;;;;;;;;;;;;;;;917
# sent = 1032;;;;;;;;;;;;;;;;;918
;Про;ПРО;PR;;y;_Про_ котёнка .;о;р;п;;;;PR;ПРО;PR;О;919
;котёнка;КОТЕНОК;S m anim acc sg;;y;Про _котёнка_ .;а;к;н;ё;т;о;S;КОТЕНОК;S m anim acc sg;К;920
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;921
;;;;;;;;;;;;;;;;;922
# sent = 1033;;;;;;;;;;;;;;;;;923
# speaker = Мария;;;;;;;;;;;;;;;;;924
# sent = 1034;;;;;;;;;;;;;;;;;925
;Про;ПРО;PR;;y;_Про_ котёнка , да;о;р;п;;;;PR;ПРО;PR;О;926
;котёнка;КОТЕНОК;S m anim acc sg;;y;Про _котёнка_ , да .;а;к;н;ё;т;о;S;КОТЕНОК;S m anim acc sg;К;927
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;928
;да;ДА;PART;;y;Про котёнка , _да_ .;а;д;;;;;PART;ДА;PART;А;929
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;930
;;;;;;;;;;;;;;;;;931
# sent = 1035;;;;;;;;;;;;;;;;;932
;Котёнок;КОТЕНОК;S m anim nom sg;;y;. _Котёнок_ застрял лапой ,;к;о;н;ё;т;о;S;КОТЕНОК;S m anim nom sg;К;933
;застрял;ЗАСТРЯТЬ;V pf praet sg indic m -;;y;Котёнок _застрял_ лапой , что;л;я;р;т;с;а;V;ЗАСТРЯТЬ;V pf praet sg indic m -;Ь;934
;лапой;ЛАПА;S f inan ins sg;;y;Котёнок застрял _лапой_ , что было;й;о;п;а;л;;S;ЛАПА;S f inan ins sg;А;935
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;936
;что;ЧТО;CONJ;;y;застрял лапой , _что_ было дальше ?;о;т;ч;;;;CONJ;ЧТО;CONJ;О;937
;было;БЫТЬ;V ipf praet sg indic m -;;y;лапой , что _было_ дальше ?;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь;938
;дальше;ДАЛЕКО;ADV -;;y;, что было _дальше_ ?;е;ш;ь;л;а;д;ADV;ДАЛЕКО;ADV comp;О;939
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;940
;;;;;;;;;;;;;;;;;941
# sent = 1036;;;;;;;;;;;;;;;;;942
# speaker = Алина;;;;;;;;;;;;;;;;;943
# sent = 1037;;;;;;;;;;;;;;;;;944
;Котёнок;КОТЕНОК;S m anim nom sg;;y;_Котёнок_ застрял лапой ,;к;о;н;ё;т;о;S;КОТЕНОК;S m anim nom sg;К;945
;застрял;ЗАСТРЯТЬ;V pf praet sg indic m -;;y;Котёнок _застрял_ лапой , причём;л;я;р;т;с;а;V;ЗАСТРЯТЬ;V pf praet sg indic m -;Ь;946
;лапой;ЛАПА;S f inan ins sg;;y;Котёнок застрял _лапой_ , причём я;й;о;п;а;л;;S;ЛАПА;S f inan ins sg;А;947
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;948
;причём;ПРИЧЕМ;CONJ;;y;застрял лапой , _причём_ я не поняла;м;ё;ч;и;р;п;CONJ;ПРИЧЕМ;CONJ;М;949
;я;Я;SPRO sg 1p - nom;;y;лапой , причём _я_ не поняла ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;950
;не;НЕ;PART;;y;, причём я _не_ поняла , как;е;н;;;;;PART;НЕ;PART;Е;951
;поняла;ПОНЯТЬ;V pf - - inf - -;;y;причём я не _поняла_ , как и;а;л;я;н;о;п;V;ПОНЯТЬ;V pf praet sg indic f -;Ь;952
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;953
;как;КАК;ADVPRO -;;Y;не поняла , _как_ и зачем он;к;а;к;;;;CONJ;КАК;CONJ;К;954
;и;И;CONJ;;y;поняла , как _и_ зачем он застрял;и;;;;;;CONJ;И;CONJ;И;955
;зачем;ЗАЧЕМ;ADV -;;y;, как и _зачем_ он застрял лапой;м;е;ч;а;з;;ADV;ЗАЧЕМ;ADV -;М;956
;он;ОН;SPRO sg 3p m nom;;y;как и зачем _он_ застрял лапой .;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;957
;застрял;ЗАСТРЯТЬ;V pf praet sg indic m -;;y;и зачем он _застрял_ лапой .;л;я;р;т;с;а;V;ЗАСТРЯТЬ;V pf praet sg indic m -;Ь;958
;лапой;ЛАПА;S f inan ins sg;;y;зачем он застрял _лапой_ .;й;о;п;а;л;;S;ЛАПА;S f inan ins sg;А;959
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;960
;;;;;;;;;;;;;;;;;961
# sent = 1038;;;;;;;;;;;;;;;;;962
;И;И;CONJ;;y;. _И_ где он застрял;и;;;;;;CONJ;И;CONJ;И;963
;где;ГДЕ;ADV -;;y;И _где_ он застрял лапой;е;д;г;;;;ADV;ГДЕ;ADV -;Е;964
;он;ОН;SPRO sg 3p m nom;;y;И где _он_ застрял лапой .;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;965
;застрял;ЗАСТРЯТЬ;V pf praet sg indic f -;;y;И где он _застрял_ лапой .;л;я;р;т;с;а;V;ЗАСТРЯТЬ;V pf praet sg indic m -;Ь;966
;лапой;ЛАПА;S f inan ins sg;;y;где он застрял _лапой_ .;й;о;п;а;л;;S;ЛАПА;S f inan ins sg;А;967
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;968
;;;;;;;;;;;;;;;;;969
# sent = 1039;;;;;;;;;;;;;;;;;970
# speaker = Алина;;;;;;;;;;;;;;;;;971
# sent = 1040;;;;;;;;;;;;;;;;;972
;Потом;ПОТОМ;ADV -;;y;_Потом_ котёнок убежал ,;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М;973
;котёнок;КОТЕНОК;S m anim nom sg;;y;Потом _котёнок_ убежал , потом;к;о;н;ё;т;о;S;КОТЕНОК;S m anim nom sg;К;974
;убежал;УБЕЖАТЬ;V pf praet pl indic - -;;y;Потом котёнок _убежал_ , потом там;л;а;ж;е;б;у;V;УБЕЖАТЬ;V pf praet sg indic m -;Ь;975
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;976
;потом;ПОТОМ;ADV -;;y;котёнок убежал , _потом_ там была кошка;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М;977
;там;ТАМ;ADV -;;y;убежал , потом _там_ была кошка ,;м;а;т;;;;ADV;ТАМ;ADV -;М;978
;была;БЫТЬ;V ipf praet pl indic - -;;y;, потом там _была_ кошка , две;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь;979
;кошка;КОШКА;S f anim nom pl;;y;потом там была _кошка_ , две кошки;а;к;ш;о;к;;S;КОШКА;S f anim nom sg;А;980
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;981
;две;ДВА;NUM nom m inan;;y;была кошка , _две_ кошки или одна;е;в;д;;;;NUM;ДВА;NUM nom f -;А;982
;кошки;КОШКА;S f anim nom sg;;y;кошка , две _кошки_ или одна кошка;и;к;ш;о;к;;S;КОШКА;S f anim gen sg;А;983
;или;ИЛИ;CONJ;;y;, две кошки _или_ одна кошка ,;и;л;и;;;;CONJ;ИЛИ;CONJ;И;984
;одна;ОДИН;ANUM - nom sg plen f -;;y;две кошки или _одна_ кошка , я;а;н;д;о;;;ANUM;ОДИН;A - nom sg plen f -;Н;985
;кошка;КОШКА;S f anim nom pl;;y;кошки или одна _кошка_ , я не;а;к;ш;о;к;;S;КОШКА;S f anim nom sg;А;986
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;987
;я;Я;SPRO sg 1p - nom;;y;одна кошка , _я_ не знаю ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;988
;не;НЕ;PART;;y;кошка , я _не_ знаю , там;е;н;;;;;PART;НЕ;PART;Е;989
;знаю;ЗНАТЬ;V ipf praes sg indic - 1p;;y;, я не _знаю_ , там были;ю;а;н;з;;;V;ЗНАТЬ;V ipf praes sg indic - 1p;Ь;990
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;991
;там;ТАМ;ADV -;;y;не знаю , _там_ были какие-то странные;м;а;т;;;;ADV;ТАМ;ADV -;М;992
;были;БЫТЬ;V ipf praet sg indic f -;;y;знаю , там _были_ какие-то странные кошки;и;л;ы;б;;;V;БЫТЬ;V ipf praet pl indic - -;Ь;993
;какие-то;КАКОЙ-ТО;APRO - acc sg plen f inan;;Y;, там были _какие-то_ странные кошки .;о;т;-;е;и;к;APRO;КАКОЙ-ТО;A - nom pl plen - -;О;994
;странные;СТРАННЫЙ;A - nom pl plen - -;;y;там были какие-то _странные_ кошки .;е;ы;н;н;а;р;A;СТРАННЫЙ;A - nom pl plen - -;Й;995
;кошки;КОШКА;S f anim nom sg;;y;были какие-то странные _кошки_ .;и;к;ш;о;к;;S;КОШКА;S f anim nom pl;А;996
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;997
;;;;;;;;;;;;;;;;;998
# sent = 1041;;;;;;;;;;;;;;;;;999
;А;А;CONJ;;y;. _А_ потом их покормили;а;;;;;;CONJ;А;CONJ;А;1000
;потом;ПОТОМ;ADV -;;y;А _потом_ их покормили чем;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М;1001
;их;ОНИ;SPRO pl - - acc;;y;А потом _их_ покормили чем то;х;и;;;;;SPRO;ОНИ;SPRO pl - - acc;И;1002
;покормили;ПОКОРМИТЬ;V pf - - inf - -;;y;А потом их _покормили_ чем то мясным;и;л;и;м;р;о;V;ПОКОРМИТЬ;V pf praet pl indic - -;Ь;1003
;чем;ЧЕМ;CONJ;часть (чем-то);!!!;потом их покормили _чем_ то мясным ,;м;е;ч;;;;CONJ;ЧЕМ;CONJ;М;1004
;то;ТО;CONJ;часть (чем-то);!!!;их покормили чем _то_ мясным , они;о;т;;;;;CONJ;ТО;CONJ;О;1005
;мясным;МЯСНОЙ;A - ins sg plen m -;;y;покормили чем то _мясным_ , они кушали;м;ы;н;с;я;м;A;МЯСНОЙ;A - ins sg plen m -;Й;1006
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1007
;они;ОНИ;SPRO pl - - nom;;y;то мясным , _они_ кушали .;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;1008
;кушали;КУШАТЬ;V ipf praes sg indic - 3p;;y;мясным , они _кушали_ .;и;л;а;ш;у;к;V;КУШАТЬ;V ipf praet pl indic - -;Ь;1009
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1010
;;;;;;;;;;;;;;;;;1011
# sent = 1042;;;;;;;;;;;;;;;;;1012
# speaker = Алина;;;;;;;;;;;;;;;;;1013
# sent = 1043;;;;;;;;;;;;;;;;;1014
;Они;ОНИ;SPRO pl - - nom;;y;_Они_ очень милые ,;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;1015
;очень;ОЧЕНЬ;ADV -;;y;Они _очень_ милые , я;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь;1016
;милые;МИЛЫЙ;A - nom pl plen - -;;y;Они очень _милые_ , я хочу;е;ы;л;и;м;;A;МИЛЫЙ;A - nom pl plen - -;Й;1017
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1018
;я;Я;SPRO sg 1p - nom;;y;очень милые , _я_ хочу себе котёнка;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;1019
;хочу;ХОТЕТЬ;V ipf praes sg indic - 3p;;y;милые , я _хочу_ себе котёнка .;у;ч;о;х;;;V;ХОТЕТЬ;V ipf praes sg indic - 1p;Ь;1020
;себе;СЕБЯ;SPRO - - - dat;;Y;, я хочу _себе_ котёнка .;е;б;е;с;;;SPRO;СЕБЯ;SPRO - - - dat;Я;1021
;котёнка;КОТЕНОК;S m anim acc sg;;y;я хочу себе _котёнка_ .;а;к;н;ё;т;о;S;КОТЕНОК;S m anim acc sg;К;1022
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1023
;;;;;;;;;;;;;;;;;1024
# sent = 1044;;;;;;;;;;;;;;;;;1025
# speaker = Мария;;;;;;;;;;;;;;;;;1026
# sent = 1045;;;;;;;;;;;;;;;;;1027
;У;У;PR;;y;_У_ тебя же уже;у;;;;;;PR;У;PR;У;1028
;тебя;ТЫ;SPRO sg 2p - gen;;y;У _тебя_ же уже есть;я;б;е;т;;;SPRO;ТЫ;SPRO sg 2p - acc;Ы;1029
;же;ЖЕ;PART;;y;У тебя _же_ уже есть кот;е;ж;;;;;PART;ЖЕ;PART;Е;1030
;уже;УЖЕ;ADV -;;y;У тебя же _уже_ есть кот !;е;ж;у;;;;ADV;УЖЕ;ADV -;Е;1031
;есть;БЫТЬ;V ipf praet sg indic n -;;y;тебя же уже _есть_ кот !;ь;т;с;е;;;V;БЫТЬ;V ipf praes sg indic - 3p;Ь;1032
;кот;КОТ;S m anim acc sg;;y;же уже есть _кот_ !;т;о;к;;;;S;КОТ;S m anim nom sg;Т;1033
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;1034
;;;;;;;;;;;;;;;;;1035
# sent = 1046;;;;;;;;;;;;;;;;;1036
# speaker = Алина;;;;;;;;;;;;;;;;;1037
# sent = 1047;;;;;;;;;;;;;;;;;1038
;Мой;МОЙ;APRO - nom sg plen m -;;y;_Мой_ кот дома ,;й;о;м;;;;APRO;МОЙ;A - nom sg plen m -;Й;1039
;кот;КОТ;S m anim acc pl;;y;Мой _кот_ дома , в;т;о;к;;;;S;КОТ;S m anim nom sg;Т;1040
;дома;ДОМА;ADV -;;y;Мой кот _дома_ , в общаге;а;м;о;д;;;ADV;ДОМА;ADV -;А;1041
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1042
;в;В;PR;;y;кот дома , _в_ общаге у меня;в;;;;;;PR;В;PR;В;1043
;общаге;ОБЩАГА;S f inan loc sg;;Y;дома , в _общаге_ у меня нет;е;г;а;щ;б;о;S;ОБЩАГА;S f inan loc sg;А;1044
;у;У;PR;;y;, в общаге _у_ меня нет кота;у;;;;;;PR;У;PR;У;1045
;меня;Я;SPRO sg 1p - dat;;y;в общаге у _меня_ нет кота .;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я;1046
;нет;НЕТ;PART;;y;общаге у меня _нет_ кота .;т;е;н;;;;ADV;НЕТ;ADV -;Т;1047
;кота;КОТ;S m anim nom sg;;y;у меня нет _кота_ .;а;т;о;к;;;S;КОТ;S m anim gen sg;Т;1048
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;1049
;;;;;;;;;;;;;;;;;1050
# sent = 1048;;;;;;;;;;;;;;;;;1051
# speaker = Мария;;;;;;;;;;;;;;;;;1052
# sent = 1049;;;;;;;;;;;;;;;;;1053
;Скучаешь;СКУЧАТЬ;V ipf - - inf - -;;Y;_Скучаешь_ по нему ,;ь;ш;е;а;ч;у;V;СКУЧАТЬ;V ipf praes sg indic - 2p;Ь;1054
;по;ПО;PR;;y;Скучаешь _по_ нему , да;о;п;;;;;PR;ПО;PR;О;1055
;нему;ОН;SPRO sg 3p m gen;;y;Скучаешь по _нему_ , да ?;у;м;е;н;;;SPRO;ОН;SPRO sg 3p m dat;Н;1056
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1057
;да;ДА;PART;;y;по нему , _да_ ?;а;д;;;;;PART;ДА;PART;А;1058
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;1059
;;;;;;;;;;;;;;;;;1060
# sent = 1050;;;;;;;;;;;;;;;;;1061
# speaker = Алина;;;;;;;;;;;;;;;;;1062
# sent = 1051;;;;;;;;;;;;;;;;;1063
;Я;Я;SPRO sg 1p - nom;;y;_Я_ хочу себе кота;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;1064
;хочу;ХОТЕТЬ;V ipf praes sg indic - 3p;;y;Я _хочу_ себе кота ,;у;ч;о;х;;;V;ХОТЕТЬ;V ipf praes sg indic - 1p;Ь;1065
;себе;СЕБЯ;SPRO - - - dat;;Y;Я хочу _себе_ кота , очень;е;б;е;с;;;SPRO;СЕБЯ;SPRO - - - dat;Я;1066
;кота;КОТ;S m anim nom sg;;y;Я хочу себе _кота_ , очень !;а;т;о;к;;;S;КОТ;S m anim gen sg;Т;1067
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;1068
;очень;ОЧЕНЬ;ADV -;;y;себе кота , _очень_ !;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь;1069
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;1070
;;;;;;;;;;;;;;;;;1071
# sent = 1052;;;;;;;;;;;;;;;;;1072
